allow_commercial,analysis_method,announcement_date,available_in_zeroeval,benchmark_id,benchmark_name,categories,country,created_at,data_type,description,fine_tuned_from_model_id,implementation_link,is_self_reported,knowledge_cutoff,language,license_id,max_score,modality,model_benchmark_id,model_family_id,model_id,multilingual,multimodal,name,normalized_score,organization_country,organization_description,organization_id,organization_name,organization_website,paper_link,param_count,parent_benchmark_id,provider_id,release_date,score,self_reported_source_link,source_api_ref,source_paper,source_playground,source_repo_link,source_scorecard_blog_link,source_weights_link,training_tokens,updated_at,verification_date,verification_hardware,verification_notes,verification_provider_id,verified,verified_by_llmstats,website
,,2024-12-13,True,,,,,2025-07-19T19:49:05.662552+00:00,model,"An advanced series of large Mixture-of-Experts (MoE) Vision-Language Models that significantly improves upon its predecessor, DeepSeek-VL. DeepSeek-VL2 demonstrates superior capabilities across various tasks, including but not limited to visual question answering, optical character recognition, document/table/chart understanding, and visual grounding.",,,,,,deepseek,,,,,deepseek-vl2-tiny,,True,DeepSeek VL2 Tiny,,CN,Chinese AI company developing state-of-the-art large language models including the DeepSeek-V3 series with mixture-of-experts architecture and hybrid thinking/non-thinking capabilities,deepseek,DeepSeek,https://deepseek.com,,3000000000,,,2024-12-13,,,https://www.deepseek.com/,https://arxiv.org/pdf/2412.10302,https://huggingface.co/deepseek-ai/deepseek-vl2-tiny,https://github.com/deepseek-ai/DeepSeek-VL2,,https://huggingface.co/deepseek-ai/deepseek-vl2-tiny,,2025-07-19T19:49:05.662552+00:00,,,,,,,
,,2024-02-15,True,,,,,2025-07-19T19:49:05.461784+00:00,model,"Gemini 1.0 Pro is a Natural Language Processing (NLP) model designed for tasks such as multi-turn text and code chat, and code generation. It supports text input and output, making it ideal for natural language tasks. The model is optimized for handling complex conversations and generating code snippets. It offers adjustable safety settings and supports function calling, but does not support JSON mode, JSON schema, or system instructions. The latest stable version is gemini-1.0-pro-001, and it was last updated in February 2024.",,,,2024-02-01,,proprietary,,,,,gemini-1.0-pro,,False,Gemini 1.0 Pro,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2024-02-15,,,https://ai.google.dev/gemini-api/docs/models/gemini#gemini-1.0-pro,https://arxiv.org/pdf/2312.11805,https://gemini.google/advanced/,,https://blog.google/technology/ai/google-gemini-ai/#scalable-efficient,,,2025-07-19T19:49:05.461784+00:00,,,,,,,
,,2024-05-01,True,,,,,2025-07-19T19:49:05.514569+00:00,model,"Gemini 1.5 Flash is a fast and versatile multimodal model for scaling across diverse tasks. It supports audio, images, video, and text input, and produces text output. The model is optimized for generating code, extracting data, editing text, and more, making it ideal for narrow, high-frequency tasks.",,,,2023-11-01,,proprietary,,,,,gemini-1.5-flash,,True,Gemini 1.5 Flash,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2024-05-01,,,https://ai.google.dev/gemini-api/docs/models/gemini#gemini-1.5-flash,https://arxiv.org/pdf/2403.05530,https://ai.google.dev/studio,,https://deepmind.google/technologies/gemini/flash/,,,2025-07-19T19:49:05.514569+00:00,,,,,,,
,,2024-03-15,True,,,,,2025-07-19T19:49:05.530672+00:00,model,"A multimodal model capable of processing audio, images, video, and text with high efficiency. Features JSON mode, function calling, code execution, and system instructions support. Optimized for fast inference with 8B parameters.",,,,2024-10-01,,proprietary,,,,,gemini-1.5-flash-8b,,True,Gemini 1.5 Flash 8B,,US,Technology giant with AI research,google,Google,https://google.com,,8000000000,,,2024-03-15,,,https://ai.google.dev/docs/gemini_1.5_flash,,https://ai.google.dev/studio,https://github.com/google/generative-ai,,,,2025-07-19T19:49:05.530672+00:00,,,,,,,
,,2024-05-01,True,,,,,2025-07-19T19:49:05.481673+00:00,model,"Gemini 1.5 Pro is a mid-size multimodal model optimized for a wide range of reasoning tasks. It can process large amounts of data at once, including 2 hours of video, 19 hours of audio, codebases with 60,000 lines of code, or 2,000 pages of text.",,,,2023-11-01,,proprietary,,,,,gemini-1.5-pro,,True,Gemini 1.5 Pro,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2024-05-01,,,https://ai.google.dev/gemini-api/docs/models/gemini#gemini-1.5-pro,https://arxiv.org/pdf/2403.05530,https://ai.google.dev/studio,,https://deepmind.google/technologies/gemini/pro/,,,2025-07-19T19:49:05.481673+00:00,,,,,,,
,,2024-12-01,True,,,,,2025-07-19T19:49:05.538624+00:00,model,"Next-generation model featuring superior speed, native tool use, multimodal generation, and a 1M token context window. Supports audio, images, video, and text input with capabilities for structured outputs, function calling, code execution, search, and multimodal operations.",,,,2024-08-01,,proprietary,,,,,gemini-2.0-flash,,True,Gemini 2.0 Flash,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2024-12-01,,,https://ai.google.dev/gemini-api/docs/models/gemini#gemini-2.0-flash,,https://ai.google.dev/studio,,https://blog.google/technology/google-deepmind/google-gemini-ai-update-december-2024/,,,2025-07-19T19:49:05.538624+00:00,,,,,,,
,,2025-02-05,True,,,,,2025-07-19T19:49:05.469548+00:00,model,A Gemini 2.0 Flash model optimized for cost efficiency and low latency,,,,2024-06-01,,proprietary,,,,,gemini-2.0-flash-lite,,True,Gemini 2.0 Flash-Lite,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-02-05,,,https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite,,https://aistudio.google.com/prompts/new_chat?model=gemini-2.0-flash-lite,,https://developers.googleblog.com/en/gemini-2-family-expands,,,2025-07-19T19:49:05.469548+00:00,,,,,,,
,,2025-01-21,True,,,,,2025-07-19T19:49:05.504495+00:00,model,"Gemini 2.0 Flash Thinking is a enhanced reasoning model, capable of showing its thoughts to improve performance and explainability. Combining speed and performance, Gemini 2.0 Flash Thinking also excels in science and math, showing its thinking to solve complex problems.",,,,2024-08-01,,proprietary,,,,,gemini-2.0-flash-thinking,,True,Gemini 2.0 Flash Thinking,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-01-21,,,https://ai.google.dev/gemini-api/docs/models/gemini#gemini-2.0-flash-thinking-experimental,,https://ai.google.dev/studio,,https://blog.google/technology/google-deepmind/google-gemini-ai-update-december-2024/,,,2025-07-19T19:49:05.504495+00:00,,,,,,,
,,2025-05-20,True,,,,,2025-07-19T19:49:05.500918+00:00,model,"A thinking model designed for a balance between price and performance. It builds upon Gemini 2.0 Flash with upgraded reasoning, hybrid thinking control, multimodal capabilities (text, image, video, audio input), and a 1M token input context window.",,,,2025-01-31,,proprietary,,,,,gemini-2.5-flash,,True,Gemini 2.5 Flash,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-05-20,,,https://ai.google.dev/gemini-api/docs/models?hl=en#gemini-2.5-flash-preview-04-17,,https://aistudio.google.com/?model=gemini-2.5-flash-preview-04-17,,https://developers.googleblog.com/en/start-building-with-gemini-25-flash/,,,2025-07-19T19:49:05.500918+00:00,,,,,,,
,,2025-06-17,True,,,,,2025-07-19T19:49:05.473471+00:00,model,"Gemini 2.5 Flash-Lite is a model developed by Google DeepMind, designed to handle various tasks including reasoning, science, mathematics, code generation, and more. It features advanced capabilities in multilingual performance and long context understanding. It is optimized for low latency use cases, supporting multimodal input with a 1 million-token context length.",,,,2025-01-01,,creative_commons_attribution_4_0_license,,,,,gemini-2.5-flash-lite,,True,Gemini 2.5 Flash-Lite,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-06-17,,,https://cloud.google.com/vertex-ai/generative-ai/docs/models/gemini/2-5-flash-lite,https://arxiv.org/abs/2503.16534,https://ai.google.com/studio,,https://cloud.google.com/vertex-ai/generative-ai/docs/models/gemini/2-5-flash-lite,,,2025-07-19T19:49:05.473471+00:00,,,,,,,
,,2025-05-20,True,,,,,2025-07-19T19:49:05.458697+00:00,model,"Our most intelligent AI model, built for the agentic era. Gemini 2.5 Pro leads on common benchmarks with enhanced reasoning, multimodal capabilities (text, image, video, audio input), and a 1M token context window.",,,,2025-01-31,,proprietary,,,,,gemini-2.5-pro,,True,Gemini 2.5 Pro,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-05-20,,,https://ai.google.dev/gemini-api/docs/models?hl=en#gemini-2.5-pro-preview-03-25,https://storage.googleapis.com/model-cards/documents/gemini-2.5-pro-preview.pdf,https://aistudio.google.com/?model=gemini-2.5-pro-preview-03-25,,https://blog.google/technology/google-deepmind/gemini-model-thinking-updates-march-2025/,,,2025-07-19T19:49:05.458697+00:00,,,,,,,
,,2025-06-05,True,,,,,2025-07-19T19:49:05.493595+00:00,model,"The latest preview version of Google's most advanced reasoning Gemini model, capable of solving complex problems. Built for the agentic era with enhanced reasoning capabilities, multimodal understanding (text, image, video, audio), and a 1M token context window. Features thinking preview, code execution, grounding with Google Search, system instructions, function calling, and controlled generation. Supports up to 3,000 images per prompt, 45-60 minutes of video, and 8.4 hours of audio.",,,,2025-01-31,,proprietary,,,,,gemini-2.5-pro-preview-06-05,,True,Gemini 2.5 Pro Preview 06-05,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-06-05,,,https://cloud.google.com/vertex-ai/generative-ai/docs/models/gemini/2-5-pro,,https://aistudio.google.com,,https://blog.google/products/gemini/gemini-2-5-pro-latest-preview/,,,2025-07-19T19:49:05.493595+00:00,,,,,,,
,,2025-05-20,True,,,,,2025-07-19T19:49:05.534835+00:00,model,"Gemini Diffusion is a state-of-the-art, experimental text diffusion model from Google DeepMind. It explores a new kind of language model designed to provide users with greater control, creativity, and speed in text generation. Instead of predicting text token-by-token, it learns to generate outputs by refining noise step-by-step, allowing for rapid iteration and error correction during generation. Key capabilities include rapid response times (reportedly 1479 tokens/sec excluding overhead), generation of more coherent text by outputting entire blocks of tokens at once, and iterative refinement for consistent outputs. It excels at tasks like editing, including in math and code contexts.",,,,,,proprietary,,,,,gemini-diffusion,,False,Gemini Diffusion,,US,Technology giant with AI research,google,Google,https://google.com,,,,,2025-05-20,,,,,,https://github.com/google,https://deepmind.google/models/gemini-diffusion/,,,2025-07-19T19:49:05.534835+00:00,,,,,,,
,,2024-06-27,True,,,,,2025-07-19T19:49:05.485572+00:00,model,"Gemma 2 27B IT is an instruction-tuned version of Google's state-of-the-art open language model. Built from the same research and technology as Gemini, it's optimized for dialogue applications through supervised fine-tuning, distillation from larger models, and RLHF. The model excels at text generation tasks including question answering, summarization, and reasoning.",,,,,,gemma,,,,,gemma-2-27b-it,,False,Gemma 2 27B,,US,Technology giant with AI research,google,Google,https://google.com,,27200000000,,,2024-06-27,,,https://huggingface.co/google/gemma-2-27b-it,https://storage.googleapis.com/deepmind-media/gemma/gemma-2-report.pdf,https://huggingface.co/chat/models/google/gemma-2-27b-it,,https://huggingface.co/blog/gemma2,https://huggingface.co/google/gemma-2-27b-it,13000000000000,2025-07-19T19:49:05.485572+00:00,,,,,,,
,,2024-06-27,True,,,,,2025-07-19T19:49:05.477806+00:00,model,"Gemma 2 9B IT is an instruction-tuned version of Google's Gemma 2 9B base model. It was trained on 8 trillion tokens of web data, code, and math content. The model features sliding window attention, logit soft-capping, and knowledge distillation techniques. It's optimized for dialogue applications through supervised fine-tuning, distillation, RLHF, and model merging using WARP.",,,,,,gemma,,,,,gemma-2-9b-it,,False,Gemma 2 9B,,US,Technology giant with AI research,google,Google,https://google.com,,9240000000,,,2024-06-27,,,https://huggingface.co/google/gemma-2-9b-it,https://storage.googleapis.com/deepmind-media/gemma/gemma-2-report.pdf,https://huggingface.co/chat/models/google/gemma-2-9b-it,,https://huggingface.co/blog/gemma2,https://huggingface.co/google/gemma-2-9b-it,8000000000000,2025-07-19T19:49:05.477806+00:00,,,,,,,
,,2025-03-12,True,,,,,2025-07-19T19:49:05.444134+00:00,model,"Gemma 3 12B is a 12-billion-parameter vision-language model from Google, handling text and image input and generating text output. It features a 128K context window, multilingual support, and open weights. Suitable for question answering, summarization, reasoning, and image understanding tasks.",,,,,,gemma,,,,,gemma-3-12b-it,,True,Gemma 3 12B,,US,Technology giant with AI research,google,Google,https://google.com,,12000000000,,,2025-03-12,,,,https://storage.googleapis.com/deepmind-media/gemma/Gemma3Report.pdf,,,https://huggingface.co/blog/gemma3,https://huggingface.co/google/gemma-3-12b-it,12000000000000,2025-07-19T19:49:05.444134+00:00,,,,,,,
,,2025-03-12,True,,,,,2025-07-19T19:49:05.527185+00:00,model,"The Gemma 3 1B model is a lightweight, 1-billion-parameter language model by Google, optimized for efficiency on resource-limited devices. At 529MB, it processes text at 2,585 tokens/second with a context window of 128,000 tokens. It supports 35+ languages but handles text-only input, unlike larger multimodal Gemma models. This balance of speed and efficiency makes it ideal for fast text processing on mobile and low-power devices.",,,,,,gemma,,,,,gemma-3-1b-it,,False,Gemma 3 1B,,US,Technology giant with AI research,google,Google,https://google.com,,1000000000,,,2025-03-12,,,https://huggingface.co/google/gemma-3-1b-it,https://storage.googleapis.com/deepmind-media/gemma/Gemma3Report.pdf,https://huggingface.co/chat/models/google/gemma-3-1b-it,,https://huggingface.co/blog/gemma3,https://huggingface.co/google/gemma-3-1b-it,2000000000000,2025-07-19T19:49:05.527185+00:00,,,,,,,
,,2025-03-12,True,,,,,2025-07-19T19:49:05.523800+00:00,model,"Gemma 3 27B is a 27-billion-parameter vision-language model from Google, handling text and image input and generating text output. It features a 128K context window, multilingual support, and open weights. Suitable for complex question answering, summarization, reasoning, and image understanding tasks.",,,,,,gemma,,,,,gemma-3-27b-it,,True,Gemma 3 27B,,US,Technology giant with AI research,google,Google,https://google.com,,27000000000,,,2025-03-12,,,,https://storage.googleapis.com/deepmind-media/gemma/Gemma3Report.pdf,,,https://huggingface.co/blog/gemma3,https://huggingface.co/google/gemma-3-27b-it,14000000000000,2025-07-19T19:49:05.523800+00:00,,,,,,,
,,2025-03-12,True,,,,,2025-07-19T19:49:05.520515+00:00,model,"Gemma 3 4B is a 4-billion-parameter vision-language model from Google, handling text and image input and generating text output. It features a 128K context window, multilingual support, and open weights. Suitable for question answering, summarization, reasoning, and image understanding tasks.",,,,2024-08-01,,gemma,,,,,gemma-3-4b-it,,True,Gemma 3 4B,,US,Technology giant with AI research,google,Google,https://google.com,,4000000000,,,2025-03-12,,,,https://storage.googleapis.com/deepmind-media/gemma/Gemma3Report.pdf,,,https://huggingface.co/blog/gemma3,https://huggingface.co/google/gemma-3-4b-it,4000000000000,2025-07-19T19:49:05.520515+00:00,,,,,,,
,,2025-06-26,True,,,,,2025-07-19T19:49:05.508070+00:00,model,"Gemma 3n is a multimodal model designed to run locally on hardware, supporting image, text, audio, and video inputs. It features a language decoder, audio encoder, and vision encoder, and is available in two sizes: E2B and E4B. The model is optimized for memory efficiency, allowing it to run on devices with limited GPU RAM. Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same research and technology used to create the Gemini models. Gemma models are well-suited for a variety of content understanding tasks, including question answering, summarization, and reasoning. Their relatively small size makes it possible to deploy them in environments with limited resources such as laptops, desktops or your own cloud infrastructure, democratizing access to state of the art AI models and helping foster innovation for everyone. Gemma 3n models are designed for efficient execution on low-resource devices. They are capable of multimodal input, handling text, image, video, and audio input, and generating text outputs, with open weights for instruction-tuned variants. These models were trained with data in over 140 spoken languages.",,,,2024-06-01,,proprietary,,,,,gemma-3n-e2b,,True,Gemma 3n E2B,,US,Technology giant with AI research,google,Google,https://google.com,,8000000000,,,2025-06-26,,,https://huggingface.co/blog/gemma3n,,https://aistudio.google.com/,,https://ai.google.dev/gemma/docs/gemma-3n,https://huggingface.co/google/gemma-3n-E2B,11000000000000,2025-07-19T19:49:05.508070+00:00,,,,,,,
