announcement_date,available_in_zeroeval,created_at,data_type,description,fine_tuned_from_model_id,knowledge_cutoff,license_id,model_family_id,model_id,multimodal,name,organization_country,organization_description,organization_id,organization_name,organization_website,param_count,release_date,source_api_ref,source_paper,source_playground,source_repo_link,source_scorecard_blog_link,source_weights_link,training_tokens,updated_at
2025-09-10,True,2025-09-10T00:00:00.000000+00:00,model,"Qwen3-Next-80B-A3B-Base is the foundation model in the Qwen3-Next series, featuring revolutionary architectural innovations for ultimate training and inference efficiency. It introduces Hybrid Attention combining Gated DeltaNet (75% layers) and Gated Attention (25% layers) for efficient ultra-long context modeling, Ultra-Sparse MoE with 512 total experts but only 10 routed + 1 shared expert activated (3.7% activation ratio), and native Multi-Token Prediction for faster inference. With 80B total parameters and only ~3B activated per inference step, it achieves performance comparable to Qwen3-32B while using less than 10% training cost and delivering 10x+ throughput for 32K+ contexts. Trained on 15T tokens with training-stability-friendly designs including Zero-Centered RMSNorm and normalized MoE router parameters. Supports 256K context length, extensible to 1M tokens with YaRN scaling.",,,apache_2_0,,qwen3-next-80b-a3b-base,False,Qwen3-Next-80B-A3B-Base,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,80000000000,2025-09-10,https://huggingface.co/Qwen/Qwen3-Next-80B-A3B-Base,,,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3-next/,https://huggingface.co/Qwen/Qwen3-Next-80B-A3B-Base,15000000000000,2025-09-15T00:00:00.000000+00:00
2025-09-10,True,2025-09-10T00:00:00.000000+00:00,model,"Qwen3-Next-80B-A3B-Instruct is the first in the Qwen3-Next series, featuring groundbreaking architectural innovations. It uses Hybrid Attention combining Gated DeltaNet and Gated Attention for efficient ultra-long context modeling, High-Sparsity MoE with 512 experts (10 activated + 1 shared) achieving extreme low activation ratio, and Multi-Token Prediction for improved performance and faster inference. With 80B total parameters and only 3B activated, it outperforms Qwen3-32B-Base with 10% training cost and 10x throughput for 32K+ contexts. The model performs on par with Qwen3-235B-A22B-Instruct-2507 while excelling at ultra-long-context tasks up to 256K tokens (extensible to 1M with YaRN). Architecture: 48 layers, 15T training tokens, hybrid layout of 12*(3*(Gated DeltaNet->MoE)->(Gated Attention->MoE)).",,,apache_2_0,,qwen3-next-80b-a3b-instruct,False,Qwen3-Next-80B-A3B-Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,80000000000,2025-09-10,https://huggingface.co/Qwen/Qwen3-Next-80B-A3B-Instruct,,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3-next/,https://huggingface.co/Qwen/Qwen3-Next-80B-A3B-Instruct,15000000000000,2025-09-15T00:00:00.000000+00:00
2025-09-10,True,2025-09-10T00:00:00.000000+00:00,model,"Qwen3-Next-80B-A3B-Thinking is the thinking variant of the Qwen3-Next series, featuring the same groundbreaking architecture as the instruct model. Leveraging GSPO, it addresses stability and efficiency challenges of hybrid attention + high-sparsity MoE in RL training. It uses Hybrid Attention combining Gated DeltaNet and Gated Attention for efficient ultra-long context modeling, High-Sparsity MoE with 512 experts (10 activated + 1 shared), and Multi-Token Prediction. With 80B total parameters and only 3B activated, it demonstrates outstanding performance on complex reasoning tasks — outperforming Qwen3-30B-A3B-Thinking-2507, Qwen3-32B-Thinking, and even the proprietary Gemini-2.5-Flash-Thinking across multiple benchmarks. Architecture: 48 layers, 15T training tokens, hybrid layout of 12*(3*(Gated DeltaNet->MoE)->(Gated Attention->MoE)). Supports only thinking mode with automatic <think> tag inclusion, may generate longer thinking content.",,,apache_2_0,,qwen3-next-80b-a3b-thinking,False,Qwen3-Next-80B-A3B-Thinking,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,80000000000,2025-09-10,https://huggingface.co/Qwen/Qwen3-Next-80B-A3B-Thinking,,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3-next/,https://huggingface.co/Qwen/Qwen3-Next-80B-A3B-Thinking,15000000000000,2025-09-15T00:00:00.000000+00:00
2025-03-05,True,2025-07-19T19:49:05.609393+00:00,model,"A model focused on advancing AI reasoning capabilities, particularly excelling in mathematics and programming. Features deep introspection and self-questioning abilities while having some limitations in language mixing and recursive/endless reasoning patterns.",,2024-11-28,apache_2_0,,qwq-32b,False,QwQ-32B,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,32500000000,2025-03-05,https://huggingface.co/Qwen/QwQ-32B,https://arxiv.org/abs/2412.15115,https://huggingface.co/playground?modelId=Qwen/QwQ-32B,https://github.com/QwenLM/QwQ,https://qwenlm.github.io/blog/qwq-32b/,https://huggingface.co/Qwen/QwQ-32B,,2025-07-19T19:49:05.609393+00:00
2024-11-28,True,2025-07-19T19:49:05.887027+00:00,model,"An experimental research model focused on advancing AI reasoning capabilities, particularly excelling in mathematics and programming. Features deep introspection and self-questioning abilities while having some limitations in language mixing and recursive reasoning patterns.",qwen-2.5-32b-instruct,2024-11-28,apache_2_0,,qwq-32b-preview,False,QwQ-32B-Preview,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,32500000000,2024-11-28,https://huggingface.co/Qwen/QwQ-32B-Preview,https://arxiv.org/abs/2407.10671,https://huggingface.co/spaces/Qwen/QwQ-32B-Preview,https://github.com/QwenLM/Qwen2,https://qwenlm.github.io/blog/qwq-32b-preview/,https://huggingface.co/Qwen/QwQ-32B-Preview,,2025-07-19T19:49:05.887027+00:00
2024-03-28,True,2025-07-19T19:49:05.705047+00:00,model,"An advanced language model with improved reasoning capabilities, particularly excelling in coding and mathematical tasks. Features a 128K token context window and enhanced problem-solving abilities compared to its predecessor.",,,proprietary,,grok-1.5,False,Grok-1.5,US,Elon Musk AI company,xai,xAI,https://x.ai,,2024-03-28,https://x.ai/api,,,https://github.com/xai-org/grok-1,https://x.ai/blog/grok-1.5,,,2025-07-19T19:49:05.705047+00:00
2024-04-12,True,2025-07-19T19:49:05.717803+00:00,model,"A multimodal model capable of processing text and visual information, including documents, diagrams, charts, screenshots, and photographs. Notable for strong real-world spatial understanding capabilities.",,,proprietary,,grok-1.5v,True,Grok-1.5V,US,Elon Musk AI company,xai,xAI,https://x.ai,,2024-04-12,https://x.ai/api,,,,https://x.ai/blog/grok-1.5v,,,2025-07-19T19:49:05.717803+00:00
2024-08-13,True,2025-07-19T19:49:05.715016+00:00,model,"Grok-2 is a frontier language model with state-of-the-art reasoning capabilities, featuring advanced abilities in chat, coding, and reasoning. It demonstrates superior performance in visual math reasoning, document-based question answering, and excels across various academic benchmarks including reasoning, reading comprehension, math, and science.",,,proprietary,,grok-2,True,Grok-2,US,Elon Musk AI company,xai,xAI,https://x.ai,,2024-08-13,https://x.ai/api,,,,https://x.ai/blog/grok-2,,,2025-07-19T19:49:05.715016+00:00
2024-08-13,True,2025-07-19T19:49:05.702680+00:00,model,"Grok-2 mini is a smaller, faster variant of Grok-2 that offers a balance between speed and answer quality. While more compact than its larger sibling, it maintains strong capabilities across various tasks including reasoning, coding, and chat interactions.",,,proprietary,,grok-2-mini,True,Grok-2 mini,US,Elon Musk AI company,xai,xAI,https://x.ai,,2024-08-13,https://x.ai/api,,,,https://x.ai/blog/grok-2,,,2025-07-19T19:49:05.702680+00:00
2025-02-17,True,2025-07-19T19:49:05.711845+00:00,model,"Grok 3, launched by xAI on February 17, 2025, is an advanced AI model with significantly enhanced capabilities compared to Grok 2, boasting an order of magnitude increase in performance. Trained on a vast dataset that includes legal documents among others, and utilizing a massive compute infrastructure with around 200,000 GPUs in a Memphis data center, Grok 3's training used ten times more compute than its predecessor. It features specialized models like Grok 3 Reasoning and Grok 3 Mini Reasoning for complex problem-solving, and it excels in benchmarks like AIME for mathematics and GPQA for PhD-level science.",,2024-11-17,proprietary,,grok-3,True,Grok-3,US,Elon Musk AI company,xai,xAI,https://x.ai,,2025-02-17,https://x.ai/api,,,,,,,2025-07-19T19:49:05.711845+00:00
2025-02-17,True,2025-07-19T19:49:05.697297+00:00,model,"Grok 3 Mini is a streamlined version of xAI's Grok 3 AI model, designed for quicker response times while maintaining utility. It's tailored for users who require speed over the comprehensive capabilities of the full Grok 3 model, making it suitable for tasks where rapid information retrieval is key. Grok 3 Mini still leverages the advanced training and data that Grok 3 was built on but offers a lighter, more efficient version for everyday use.",,2024-11-17,proprietary,,grok-3-mini,True,Grok-3 Mini,US,Elon Musk AI company,xai,xAI,https://x.ai,,2025-02-17,https://x.ai/api,,,,,,,2025-07-19T19:49:05.697297+00:00
2025-07-09,True,2025-07-19T19:49:05.707962+00:00,model,"Grok 4, announced by xAI in summer 2025, represents a major leap in AI capabilities, described as 'the smartest AI in the world.' Built on version 6 of xAI's foundation model, it uses 100x more training compute than Grok 2 and 10x more reinforcement learning compute than Grok 3. The model achieves PhD-level performance across all academic disciplines simultaneously, scoring perfect on standardized tests like the SAT and near-perfect on graduate exams like the GRE. Unlike Grok 3, tool usage is built into the training process rather than relying on generalization. Trained using 200,000 GPUs, Grok 4 excels at complex reasoning, mathematical problem-solving, and coding tasks, though it has acknowledged weaknesses in multimodal capabilities that are being addressed in the next version.",,2024-12-31,proprietary,,grok-4,True,Grok-4,US,Elon Musk AI company,xai,xAI,https://x.ai,,2025-07-09,https://x.ai/api,,,,,,,2025-07-19T19:49:05.707962+00:00
2025-07-09,True,2025-07-19T19:49:05.700416+00:00,model,"Grok 4 Heavy is the multi-agent version of Grok 4, released alongside the standard model in summer 2025. This system spawns multiple Grok 4 agents in parallel that work independently on problems and then collaborate by comparing their solutions, similar to a study group. The agents share insights and tricks they discover, with the system intelligently combining their work rather than simply using majority voting. Grok 4 Heavy uses approximately 10x more test-time compute than regular Grok 4, enabling it to solve significantly more complex problems. On the Humanities Last Exam, it achieves over 50% accuracy on text-only problems, and it scored a perfect result on the AIME 2025 mathematics competition. The system represents a major advancement in multi-agent AI collaboration and reasoning capabilities.",,2024-12-31,proprietary,,grok-4-heavy,True,Grok-4 Heavy,US,Elon Musk AI company,xai,xAI,https://x.ai,,2025-07-09,https://x.ai/api,,,,,,,2025-07-19T19:49:05.700416+00:00
2025-07-28,True,2025-09-15T00:00:00.000000+00:00,model,"GLM-4.5 is an Agentic, Reasoning, and Coding (ARC) foundation model designed for intelligent agents, featuring 355 billion total parameters with 32 billion active parameters using MoE architecture. Trained on 23T tokens through multi-stage training, it is a hybrid reasoning model that provides two modes: thinking mode for complex reasoning and tool usage, and non-thinking mode for immediate responses. The model unifies agentic, reasoning, and coding capabilities with 128K context length support. It achieves exceptional performance with a score of 63.2 across 12 industry-standard benchmarks, placing 3rd among all proprietary and open-source models. Released under MIT open-source license allowing commercial use and secondary development.",,,mit,,glm-4.5,False,GLM-4.5,CN,Zhipu AI is a Chinese AI company that provides a suite of AI tools and services.,zai-org,Zhipu AI,https://z.ai,355000000000,2025-07-28,https://docs.z.ai/guides/llm/glm-4.5,https://arxiv.org/pdf/2508.06471,https://chat.z.ai,https://github.com/zai-org/GLM-4.5,https://z.ai/blog/glm-4.5,https://huggingface.co/zai-org/GLM-4.5,23000000000000,2025-09-15T00:00:00.000000+00:00
2025-07-28,True,2025-09-15T00:00:00.000000+00:00,model,"GLM-4.5-Air is a more compact variant of GLM-4.5 designed for efficient Agentic, Reasoning, and Coding (ARC) applications. It features 106 billion total parameters with 12 billion active parameters using MoE architecture. Like GLM-4.5, it is a hybrid reasoning model providing thinking mode for complex reasoning and tool usage, and non-thinking mode for immediate responses. Despite its compact design, GLM-4.5-Air delivers competitive performance with a score of 59.8 across 12 industry-standard benchmarks, ranking 6th overall while maintaining superior efficiency. It supports 128K context length and is released under MIT open-source license allowing commercial use.",,,mit,,glm-4.5-air,False,GLM-4.5-Air,CN,Zhipu AI is a Chinese AI company that provides a suite of AI tools and services.,zai-org,Zhipu AI,https://z.ai,106000000000,2025-07-28,https://docs.z.ai/guides/llm/glm-4.5,https://arxiv.org/pdf/2508.06471,https://chat.z.ai,https://github.com/zai-org/GLM-4.5,https://z.ai/blog/glm-4.5,https://huggingface.co/zai-org/GLM-4.5-Air,,2025-09-15T00:00:00.000000+00:00
2025-08-11,True,2025-09-29T00:00:00.000000+00:00,model,"GLM-4.5V is a multimodal (vision-language) model based on GLM-4.5-Air (106B total, 12B active) that extends hybrid reasoning to images and video. It achieves state-of-the-art results across 40+ VLM benchmarks (image reasoning, video understanding, GUI tasks, chart/document parsing, grounding) while supporting a Thinking Mode switch for deep reasoning. Released under MIT with FP8/BF16 variants and tooling in Transformers, vLLM, and SGLang.",glm-4.5-air,,mit,,glm-4.5v,True,GLM-4.5V,CN,Zhipu AI is a Chinese AI company that provides a suite of AI tools and services.,zai-org,Zhipu AI,https://z.ai,108000000000,2025-08-11,,https://arxiv.org/abs/2507.01006,https://chat.z.ai,https://github.com/zai-org/GLM-V/,,https://huggingface.co/zai-org/GLM-4.5V,,2025-09-29T00:00:00.000000+00:00
2025-09-30,True,2025-09-29T00:00:00.000000+00:00,model,"GLM-4.6 is the latest version of Z.ai's flagship model, bringing significant improvements over GLM-4.5. Key features include: 200K token context window (expanded from 128K), superior coding performance with better real-world application in Claude Code/Cline/Roo Code/Kilo Code, advanced reasoning with tool use during inference, stronger agent capabilities, and refined writing aligned with human preferences. GLM-4.6 achieves competitive performance with DeepSeek-V3.2-Exp and Claude Sonnet 4, reaching near parity with Claude Sonnet 4 (48.6% win rate) on CC-Bench real-world coding tasks.",,,mit,,glm-4.6,True,GLM-4.6,CN,Zhipu AI is a Chinese AI company that provides a suite of AI tools and services.,zai-org,Zhipu AI,https://z.ai,357000000000,2025-09-30,https://docs.z.ai/guides/llm/glm-4.6,https://arxiv.org/pdf/2508.06471,https://chat.z.ai,,https://huggingface.co/zai-org/GLM-4.6,,,2025-09-30T00:00:00.000000+00:00
